name,acronym,aliases,ror_id,ror_id_url,org_type,status,established_year,country_code,location_name,lat,lng,geonames_id,website_url,wikipedia_url,isni_id,wikidata_id,grid_id,fundref_id,viaf_id,ringgold_id,orgref_id,orgreg_id,rrid_id,linkedin_url,mag_id,ori_base_org,openalex_institution_id,openalex_institution_id_url,openaire_org_id,openaire_org_id_url,openaire_org_id_has_pending,openaire_org_id_pending,alei_id,pic_id,nbn_prefix,is_barcelona_signatory,is_duo_institute,duo_institution_code,duo_institute_type,duo_straatnaam,duo_huisnummer,duo_postcode,duo_plaatsnaam,is_surf_member,surf_member_type,is_ukb,is_shb,is_unl,is_umcnl,is_vh,is_knaw_institute,is_nwoi_institute,is_openaire_member
PerkinElmer (Netherlands),,,03e2hk535,https://ror.org/03e2hk535,company,active,1937.0,NL,Groningen,53.21917,6.56667,2755251,https://www.perkinelmer.com/,https://en.wikipedia.org/wiki/PerkinElmer,0000000406019941,Q30343794,grid.482371.b,,,,,,,,,False,I4210144263,https://openalex.org/I4210144263,openorgs____::8c178da7871bf95f7aa4319ac92dacaa,https://explore.openaire.eu/search/organization?organizationId=openorgs____::8c178da7871bf95f7aa4319ac92dacaa,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Twente Medical Systems International (Netherlands),TMSi,,02pa5jt63,https://ror.org/02pa5jt63,company,active,,NL,Oldenzaal,52.31333,6.92917,2749644,https://www.tmsi.com/,,,,grid.482373.9,,,,,,,,,False,I4210117985,https://openalex.org/I4210117985,openorgs____::1668cb0e9362337a996e2ec1885c3a29,https://explore.openaire.eu/search/organization?organizationId=openorgs____::1668cb0e9362337a996e2ec1885c3a29,False,,,999649215,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
AbbVie (Netherlands),,,01qa0ew63,https://ror.org/01qa0ew63,company,active,2013.0,NL,Zwolle,52.5125,6.09444,2743477,https://www.abbvie.com/,https://en.wikipedia.org/wiki/AbbVie_Inc.,,,grid.482390.4,,,,,,,,,False,I4210107320,https://openalex.org/I4210107320,openorgs____::a0207f78e6639d9a7007df3d0d1c654a,https://explore.openaire.eu/search/organization?organizationId=openorgs____::a0207f78e6639d9a7007df3d0d1c654a,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dräger (Netherlands),,,003kp3v47,https://ror.org/003kp3v47,company,active,1889.0,NL,Zoetermeer,52.0575,4.49306,2743856,https://www.draeger.com/,https://en.wikipedia.org/wiki/Dr%C3%A4gerwerk,,Q30274051,grid.482394.0,,,,,,,,,False,I4210086512,https://openalex.org/I4210086512,openorgs____::45bea6210dafefed431186fd30da3b96,https://explore.openaire.eu/search/organization?organizationId=openorgs____::45bea6210dafefed431186fd30da3b96,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Hendrix Genetics (Netherlands),,,01f67ew21,https://ror.org/01f67ew21,company,active,1923.0,NL,Boxmeer,51.64667,5.94722,2758462,https://www.hendrix-genetics.com/en/,,0000000406245121,,grid.482400.a,,,,,,,,,False,I4210101330,https://openalex.org/I4210101330,openorgs____::1115076bcac7cdea2a86636de305b7d6,https://explore.openaire.eu/search/organization?organizationId=openorgs____::1115076bcac7cdea2a86636de305b7d6,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Chevron (Netherlands),,,053k40h13,https://ror.org/053k40h13,company,active,1879.0,NL,Rotterdam,51.9225,4.47917,2747891,https://www.chevron.com/,https://en.wikipedia.org/wiki/Chevron_Corporation,,Q30274058,grid.482401.b,,,,,,,,186131212,False,I186131212,https://openalex.org/I186131212,openorgs____::0ebbd0e52fd19e58001cbb3a14733ed4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::0ebbd0e52fd19e58001cbb3a14733ed4,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Fresenius Kabi (Netherlands),,,030yesb42,https://ror.org/030yesb42,company,active,1999.0,NL,Zeist,52.09,5.23333,2743977,http://www.fresenius-kabi.nl/,,0000000406160451,Q30274066,grid.482409.3,,,,,,,,,False,I4210125785,https://openalex.org/I4210125785,openorgs____::2e3cb5585a85c0fa394b95f5d0ba6ea3,https://explore.openaire.eu/search/organization?organizationId=openorgs____::2e3cb5585a85c0fa394b95f5d0ba6ea3,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Barco (Netherlands),,,017vj1d34,https://ror.org/017vj1d34,company,active,1934.0,NL,Helmond,51.48167,5.66111,2754447,https://www.barco.com/en/,https://en.wikipedia.org/wiki/Barco_(manufacturer),,Q30274067,grid.482410.b,,,,,,,,,False,I4210105438,https://openalex.org/I4210105438,openorgs____::b6a64c90dd64c2c14f01e28c481c6276,https://explore.openaire.eu/search/organization?organizationId=openorgs____::b6a64c90dd64c2c14f01e28c481c6276,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Life Science Patents,,,05qtw9471,https://ror.org/05qtw9471,nonprofit,active,2004.0,NL,Maastricht,50.84833,5.68889,2751283,http://www.lifesciencepatents.nl/en/,,,,grid.482447.9,,,,,,,,,False,I4210166197,https://openalex.org/I4210166197,openorgs____::caf52ebe6ee7daa3b912807d285897c3,https://explore.openaire.eu/search/organization?organizationId=openorgs____::caf52ebe6ee7daa3b912807d285897c3,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Pharmerit (Netherlands),,,00ntr9f13,https://ror.org/00ntr9f13,company,active,2000.0,NL,Rotterdam,51.9225,4.47917,2747891,https://www.pharmerit.com/,,0000000417666124,Q30274432,grid.482836.3,,,,,,,,,False,I4210094451,https://openalex.org/I4210094451,openorgs____::6a962489ad4cce70c959f932a0ebdc12,https://explore.openaire.eu/search/organization?organizationId=openorgs____::6a962489ad4cce70c959f932a0ebdc12,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Cicero Zorggroep,,,048rt2d32,https://ror.org/048rt2d32,nonprofit,active,,NL,Brunssum,50.94667,5.97083,2758174,http://www.cicerozorggroep.nl/,,,,grid.482907.0,,,,,,,,,False,I4210139441,https://openalex.org/I4210139441,openorgs____::54e6ae61c8a7e319cfb05d3e97ec4a89,https://explore.openaire.eu/search/organization?organizationId=openorgs____::54e6ae61c8a7e319cfb05d3e97ec4a89,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Vanderes Foundation,,,016p3p817,https://ror.org/016p3p817,funder|nonprofit,active,2017.0,NL,Amsterdam,52.37403,4.88969,2759794,http://vanderes.foundation/,,0000000459073554,,grid.483931.4,100007209,,,,,,,,False,I4210102804,https://openalex.org/I4210102804,openorgs____::e4264775af9fa141423acab82c675a6e,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e4264775af9fa141423acab82c675a6e,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Biobanking and BioMolecular resources Research Infrastructure The Netherlands,BBMRI-NL,,0003kpv33,https://ror.org/0003kpv33,other,active,,NL,Utrecht,52.09083,5.12222,2745912,https://www.bbmri.nl/,,,,grid.484000.8,,,,,,,,,False,I4210087274,https://openalex.org/I4210087274,openorgs____::d53bf1a2ea797a5a80fb004cf1516c9c,https://explore.openaire.eu/search/organization?organizationId=openorgs____::d53bf1a2ea797a5a80fb004cf1516c9c,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Kennisnet,,Kennisnet Ict op school,05frzy624,https://ror.org/05frzy624,other,active,,NL,Zoetermeer,52.0575,4.49306,2743856,https://www.kennisnet.nl/,https://en.wikipedia.org/wiki/Kennisnet,,,grid.484384.7,,,,,,,,,False,I4210166745,https://openalex.org/I4210166745,openorgs____::0cccf588502773806b00093dc28b29c2,https://explore.openaire.eu/search/organization?organizationId=openorgs____::0cccf588502773806b00093dc28b29c2,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Next Generation Infrastructures,,NGinfra,008cqbc52,https://ror.org/008cqbc52,other,active,,NL,Delft,52.00667,4.35556,2757345,http://www.nextgenerationinfrastructures.eu/,,,,grid.484536.8,,,,,,,,,False,I4210090072,https://openalex.org/I4210090072,openorgs____::261c01a55e6a0bba4d46573dd93fdcf4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::261c01a55e6a0bba4d46573dd93fdcf4,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Prins Bernhard Cultuurfonds,,Stichting Prins Bernhard Cultuurfonds,05j159997,https://ror.org/05j159997,nonprofit,active,1940.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.cultuurfonds.nl/,https://en.wikipedia.org/wiki/Prins_Bernhard_Cultuurfonds,,,grid.484580.5,,,,,,,,,False,I4210164125,https://openalex.org/I4210164125,openorgs____::2f81d5f35b3e9ce9195ab2a941b8dc49,https://explore.openaire.eu/search/organization?organizationId=openorgs____::2f81d5f35b3e9ce9195ab2a941b8dc49,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Revalidatiefonds,,,02vmzh064,https://ror.org/02vmzh064,nonprofit,active,1960.0,NL,Odijk,52.0525,5.23611,2749736,https://revalidatiefonds.nl/,,,,grid.484607.9,,,,,,,,,False,I4210124431,https://openalex.org/I4210124431,openorgs____::4428c8a6c452a3f5682b3868b99fc026,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4428c8a6c452a3f5682b3868b99fc026,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Achmea Slachtoffer en Samenleving,,,033hwwn95,https://ror.org/033hwwn95,nonprofit,active,,NL,Zeist,52.09,5.23333,2743977,https://www.sass.nl/,,,,grid.484672.b,,,,,,,,,False,I4210127423,https://openalex.org/I4210127423,openorgs____::334ed156060ec8e8e4b5de65264d3b20,https://explore.openaire.eu/search/organization?organizationId=openorgs____::334ed156060ec8e8e4b5de65264d3b20,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
ISA Pharmaceuticals (Netherlands),,Immune System Activation Pharmaceuticals,00cswhr36,https://ror.org/00cswhr36,company,active,2004.0,NL,Leiden,52.15833,4.49306,2751773,https://www.isa-pharma.com/,,0000000406466397,Q30287669,grid.429095.3,,,,,,,,,False,I4210091741,https://openalex.org/I4210091741,openorgs____::67998c3ee18d7652975e4d4a85872693,https://explore.openaire.eu/search/organization?organizationId=openorgs____::67998c3ee18d7652975e4d4a85872693,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Inter-Psy,,,03yew7168,https://ror.org/03yew7168,healthcare,active,,NL,Groningen,53.21917,6.56667,2755251,https://inter-psy.nl/,,,,grid.429104.a,,,,,,,,,False,I4210142496,https://openalex.org/I4210142496,openorgs____::0be4a7ee8b14f04eb2190749b05008a0,https://explore.openaire.eu/search/organization?organizationId=openorgs____::0be4a7ee8b14f04eb2190749b05008a0,True,pending_org_::9dbc41ec499dffb4e31c1ef592539094,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
HealthNet TPO,,,0088fqs38,https://ror.org/0088fqs38,healthcare,active,1992.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.healthnettpo.org/,,0000000403695004,Q2174424,grid.429145.f,,,,,,,,,False,I4210089029,https://openalex.org/I4210089029,openorgs____::745b03b1320d672baa251134d5e54c4c,https://explore.openaire.eu/search/organization?organizationId=openorgs____::745b03b1320d672baa251134d5e54c4c,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Podiceps (Netherlands),,,048fgvb33,https://ror.org/048fgvb33,company,active,2004.0,NL,Utrecht,52.09083,5.12222,2745912,http://www.podiceps.com/,,,Q30288347,grid.429910.7,,,,,,,,,False,I4210143540,https://openalex.org/I4210143540,openorgs____::621f19e1a1deda120c69bec561680f54,https://explore.openaire.eu/search/organization?organizationId=openorgs____::621f19e1a1deda120c69bec561680f54,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Papageno Foundation,,,05dyc0249,https://ror.org/05dyc0249,nonprofit,active,1997.0,NL,Laren,52.25667,5.22778,2751874,https://www.papageno.nl/,,,Q30288938,grid.430604.5,,,,,,,,,False,I4210164646,https://openalex.org/I4210164646,openorgs____::41c289b4bc502c264990aac7e51df9ab,https://explore.openaire.eu/search/organization?organizationId=openorgs____::41c289b4bc502c264990aac7e51df9ab,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
VitaValley Foundation,,,00m3dfd98,https://ror.org/00m3dfd98,nonprofit,active,2004.0,NL,Ede,52.03333,5.65833,2756429,https://vitavalley.nl/,,,Q30288941,grid.430607.6,,,,,,,,,False,I4210100290,https://openalex.org/I4210100290,openorgs____::0f6bd0cc81879294d0a2533a288484fa,https://explore.openaire.eu/search/organization?organizationId=openorgs____::0f6bd0cc81879294d0a2533a288484fa,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Evidentia Publishing (Netherlands),,,034jtsg79,https://ror.org/034jtsg79,company,active,,NL,Huizen,52.29917,5.24167,2753468,https://www.evidentiapublishing.com/,,,Q30289458,grid.431347.6,,,,,,,,,False,I4210122794,https://openalex.org/I4210122794,openorgs____::441bcb941ce2149420b00644d8ae1bd2,https://explore.openaire.eu/search/organization?organizationId=openorgs____::441bcb941ce2149420b00644d8ae1bd2,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
AT&T (Netherlands),,,02efxmp95,https://ror.org/02efxmp95,company,active,1983.0,NL,The Hague,52.07667,4.29861,2747373,https://www.corp.att.com/,,,Q30289726,grid.431864.c,,,,,,,,,False,I4210120154,https://openalex.org/I4210120154,openorgs____::403a4298fd6ed3d38a0fd6ef02dd2c9a,https://explore.openaire.eu/search/organization?organizationId=openorgs____::403a4298fd6ed3d38a0fd6ef02dd2c9a,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Avantes (Netherlands),,,01zqwky61,https://ror.org/01zqwky61,company,active,1994.0,NL,Apeldoorn,52.21,5.96944,2759706,https://www.avantes.com/,,000000040580688X,Q30254914,grid.432074.6,,,,,,,,,False,I4210112226,https://openalex.org/I4210112226,openorgs____::eb468a74559cd9debe903fe109665f9d,https://explore.openaire.eu/search/organization?organizationId=openorgs____::eb468a74559cd9debe903fe109665f9d,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Almex (Netherlands),,,00dnz3441,https://ror.org/00dnz3441,company,active,1970.0,NL,Zutphen,52.13833,6.20139,2743608,https://www.almex.nl/,,,Q30254937,grid.432102.6,,,,,,,,,False,I4210091455,https://openalex.org/I4210091455,openorgs____::9295b9667a3f1b49f0f8004524b7c04f,https://explore.openaire.eu/search/organization?organizationId=openorgs____::9295b9667a3f1b49f0f8004524b7c04f,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Henkel (Netherlands),,,03ct7hd51,https://ror.org/03ct7hd51,company,active,1876.0,NL,Nieuwegein,52.02917,5.08056,2750325,https://www.henkel.nl/,https://en.wikipedia.org/wiki/Henkel,,Q30338367,grid.432143.3,,,,,,,,,False,I4210131746,https://openalex.org/I4210131746,openorgs____::abdf140ac28ed74486e857405ab3b808,https://explore.openaire.eu/search/organization?organizationId=openorgs____::abdf140ac28ed74486e857405ab3b808,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
AcQ Inducom,,,0085yms62,https://ror.org/0085yms62,company,active,1985.0,NL,Oss,51.765,5.51806,2749234,http://www.acq.nl/,,,,grid.432180.c,,,,,,,,,False,I4210088321,https://openalex.org/I4210088321,openorgs____::5103f5b991fde9f940cdcca614bda16b,https://explore.openaire.eu/search/organization?organizationId=openorgs____::5103f5b991fde9f940cdcca614bda16b,False,,,999705184,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
ACS Biomarker (Netherlands),,,01fg04993,https://ror.org/01fg04993,company,active,2007.0,NL,Maastricht,50.84833,5.68889,2751283,https://www.acsbiomarker.com/,,,Q30255007,grid.432185.9,,,,,,,,,False,I4210107463,https://openalex.org/I4210107463,openorgs____::39dd7e108af13be90b277f1af199e048,https://explore.openaire.eu/search/organization?organizationId=openorgs____::39dd7e108af13be90b277f1af199e048,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ambient Systems (Netherlands),,,01m12v471,https://ror.org/01m12v471,company,active,2012.0,NL,Hengelo,52.26583,6.79306,2754394,http://www.ambientsystems.us/,,,Q30255088,grid.432284.b,,,,,,,,,False,I4210105845,https://openalex.org/I4210105845,openorgs____::ac43cfe7c137c22aed0cc56f1ea27f84,https://explore.openaire.eu/search/organization?organizationId=openorgs____::ac43cfe7c137c22aed0cc56f1ea27f84,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Moog (Netherlands),,,01rtxd659,https://ror.org/01rtxd659,company,active,1951.0,NL,Hoofddorp,52.3025,4.68889,2753801,https://www.moog.com/,,,Q30255232,grid.432493.b,,,,,,,,,False,I4210119178,https://openalex.org/I4210119178,openorgs____::03ebfd7f53fe007271f6366e5023dc6d,https://explore.openaire.eu/search/organization?organizationId=openorgs____::03ebfd7f53fe007271f6366e5023dc6d,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Brain Innovation (Netherlands),,,03nbnyc28,https://ror.org/03nbnyc28,company,active,2005.0,NL,Maastricht,50.84833,5.68889,2751283,http://www.brainvoyager.com/,,,Q30255236,grid.432498.0,,,,,,,,,False,I4210138057,https://openalex.org/I4210138057,openorgs____::bd6133bd337eb2a8c88cf93eea4787b5,https://explore.openaire.eu/search/organization?organizationId=openorgs____::bd6133bd337eb2a8c88cf93eea4787b5,False,,,998940921,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Artez and Innovatie,,,00ntmke92,https://ror.org/00ntmke92,other,active,,NL,Arnhem,51.98,5.91111,2759661,http://innovatie.artez.nl/,,,,grid.432600.3,,,,,,,,,False,I4210096334,https://openalex.org/I4210096334,openorgs____::0dba9fd40c0036402fd9f72807328597,https://explore.openaire.eu/search/organization?organizationId=openorgs____::0dba9fd40c0036402fd9f72807328597,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
AnyWi Technologies (Netherlands),,,03d2qa639,https://ror.org/03d2qa639,company,active,,NL,Leiden,52.15833,4.49306,2751773,https://www.anywi.com/,,,Q30255369,grid.432668.d,,,,,,,,,False,I4210130757,https://openalex.org/I4210130757,openorgs____::a7d899ffe5cab18ef7dfbbd2bf66c065,https://explore.openaire.eu/search/organization?organizationId=openorgs____::a7d899ffe5cab18ef7dfbbd2bf66c065,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Nyrstar Budel (Netherlands),,,000cgzf80,https://ror.org/000cgzf80,company,active,2007.0,NL,Cranendonck,51.30417,5.58889,2757890,https://www.nyrstar.com/,https://en.wikipedia.org/wiki/Nyrstar,,Q30255440,grid.432768.c,,,,,,,,,False,I4210086783,https://openalex.org/I4210086783,openorgs____::8c283a15ce22dc5bc62155f3d0c8d7fc,https://explore.openaire.eu/search/organization?organizationId=openorgs____::8c283a15ce22dc5bc62155f3d0c8d7fc,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Bumaga (Netherlands),,,04qktt137,https://ror.org/04qktt137,company,active,2003.0,NL,Arnhem,51.98,5.91111,2759661,https://www.bumaga.nl/,,,Q30255495,grid.432835.b,,,,,,,,,False,I4210160157,https://openalex.org/I4210160157,openorgs____::6df5cef3711ee60b7f56a25bad7ce60d,https://explore.openaire.eu/search/organization?organizationId=openorgs____::6df5cef3711ee60b7f56a25bad7ce60d,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
